subject,block,batch,matched_block_id,profile,variant,policy,final_status,warning,decision_rule,attempts_consumed,consumed_attempt_ids,research_only_attempt_ids,prefix_categories,S,E,M,N,prefix_elapsed_s,prefix_capacity_vcpu_h,indeterminate_reason
istio17860,3,A,c1v1-istio17860-b03,R,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-istio17860-b03-R-ok-a1,c1v1-measured-istio17860-b03-R-ok-a2 c1v1-measured-istio17860-b03-R-ok-a3,PASS,,,,0,0.906,0.015799,
istio17860,3,A,c1v1-istio17860-b03,L,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-istio17860-b03-L-bad-a1,c1v1-measured-istio17860-b03-L-bad-a2 c1v1-measured-istio17860-b03-L-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,5.088,0.00429,
istio17860,3,A,c1v1-istio17860-b03,L,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-istio17860-b03-L-ok-a1,c1v1-measured-istio17860-b03-L-ok-a2 c1v1-measured-istio17860-b03-L-ok-a3,PASS,,,,0,0.997,0.002021,
istio17860,3,A,c1v1-istio17860-b03,L,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-istio17860-b03-L-bad-a1 c1v1-measured-istio17860-b03-L-bad-a2 c1v1-measured-istio17860-b03-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,15.073,0.012768,
istio17860,3,A,c1v1-istio17860-b03,L,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-istio17860-b03-L-ok-a1,c1v1-measured-istio17860-b03-L-ok-a2 c1v1-measured-istio17860-b03-L-ok-a3,PASS,,,,0,0.997,0.002021,
istio17860,3,A,c1v1-istio17860-b03,L,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-istio17860-b03-L-bad-a1 c1v1-measured-istio17860-b03-L-bad-a2 c1v1-measured-istio17860-b03-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,15.073,0.012768,
istio17860,3,A,c1v1-istio17860-b03,L,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-istio17860-b03-L-ok-a1,c1v1-measured-istio17860-b03-L-ok-a2 c1v1-measured-istio17860-b03-L-ok-a3,PASS,,,,0,0.997,0.002021,
istio17860,4,A,c1v1-istio17860-b04,R,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-istio17860-b04-R-bad-a1,c1v1-measured-istio17860-b04-R-bad-a2 c1v1-measured-istio17860-b04-R-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,5.112,0.034366,
istio17860,4,A,c1v1-istio17860-b04,R,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-istio17860-b04-R-ok-a1,c1v1-measured-istio17860-b04-R-ok-a2 c1v1-measured-istio17860-b04-R-ok-a3,PASS,,,,0,1.001,0.016137,
istio17860,4,A,c1v1-istio17860-b04,R,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-istio17860-b04-R-bad-a1 c1v1-measured-istio17860-b04-R-bad-a2 c1v1-measured-istio17860-b04-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,15.324,0.103149,
istio17860,4,A,c1v1-istio17860-b04,R,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-istio17860-b04-R-ok-a1,c1v1-measured-istio17860-b04-R-ok-a2 c1v1-measured-istio17860-b04-R-ok-a3,PASS,,,,0,1.001,0.016137,
istio17860,4,A,c1v1-istio17860-b04,R,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-istio17860-b04-R-bad-a1 c1v1-measured-istio17860-b04-R-bad-a2 c1v1-measured-istio17860-b04-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,15.324,0.103149,
istio17860,4,A,c1v1-istio17860-b04,R,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-istio17860-b04-R-ok-a1,c1v1-measured-istio17860-b04-R-ok-a2 c1v1-measured-istio17860-b04-R-ok-a3,PASS,,,,0,1.001,0.016137,
istio17860,4,A,c1v1-istio17860-b04,L,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-istio17860-b04-L-bad-a1,c1v1-measured-istio17860-b04-L-bad-a2 c1v1-measured-istio17860-b04-L-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,5.037,0.00426,
istio17860,4,A,c1v1-istio17860-b04,L,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-istio17860-b04-L-ok-a1,c1v1-measured-istio17860-b04-L-ok-a2 c1v1-measured-istio17860-b04-L-ok-a3,PASS,,,,0,0.87,0.001903,
istio17860,4,A,c1v1-istio17860-b04,L,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-istio17860-b04-L-bad-a1 c1v1-measured-istio17860-b04-L-bad-a2 c1v1-measured-istio17860-b04-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,15.134,0.012741,
istio17860,4,A,c1v1-istio17860-b04,L,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-istio17860-b04-L-ok-a1,c1v1-measured-istio17860-b04-L-ok-a2 c1v1-measured-istio17860-b04-L-ok-a3,PASS,,,,0,0.87,0.001903,
istio17860,4,A,c1v1-istio17860-b04,L,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-istio17860-b04-L-bad-a1 c1v1-measured-istio17860-b04-L-bad-a2 c1v1-measured-istio17860-b04-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,15.134,0.012741,
istio17860,4,A,c1v1-istio17860-b04,L,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-istio17860-b04-L-ok-a1,c1v1-measured-istio17860-b04-L-ok-a2 c1v1-measured-istio17860-b04-L-ok-a3,PASS,,,,0,0.87,0.001903,
istio17860,5,A,c1v1-istio17860-b05,R,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-istio17860-b05-R-bad-a1,c1v1-measured-istio17860-b05-R-bad-a2 c1v1-measured-istio17860-b05-R-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,5.104,0.03417,
istio17860,5,A,c1v1-istio17860-b05,R,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-istio17860-b05-R-ok-a1,c1v1-measured-istio17860-b05-R-ok-a2 c1v1-measured-istio17860-b05-R-ok-a3,PASS,,,,0,0.882,0.015597,
istio17860,5,A,c1v1-istio17860-b05,R,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-istio17860-b05-R-bad-a1 c1v1-measured-istio17860-b05-R-bad-a2 c1v1-measured-istio17860-b05-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,15.169,0.102054,
istio17860,5,A,c1v1-istio17860-b05,R,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-istio17860-b05-R-ok-a1,c1v1-measured-istio17860-b05-R-ok-a2 c1v1-measured-istio17860-b05-R-ok-a3,PASS,,,,0,0.882,0.015597,
istio17860,5,A,c1v1-istio17860-b05,R,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-istio17860-b05-R-bad-a1 c1v1-measured-istio17860-b05-R-bad-a2 c1v1-measured-istio17860-b05-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,15.169,0.102054,
istio17860,5,A,c1v1-istio17860-b05,R,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-istio17860-b05-R-ok-a1,c1v1-measured-istio17860-b05-R-ok-a2 c1v1-measured-istio17860-b05-R-ok-a3,PASS,,,,0,0.882,0.015597,
istio17860,5,A,c1v1-istio17860-b05,L,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-istio17860-b05-L-bad-a1,c1v1-measured-istio17860-b05-L-bad-a2 c1v1-measured-istio17860-b05-L-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,5.062,0.004262,
istio17860,5,A,c1v1-istio17860-b05,L,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-istio17860-b05-L-ok-a1,c1v1-measured-istio17860-b05-L-ok-a2 c1v1-measured-istio17860-b05-L-ok-a3,PASS,,,,0,0.889,0.001924,
istio17860,5,A,c1v1-istio17860-b05,L,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-istio17860-b05-L-bad-a1 c1v1-measured-istio17860-b05-L-bad-a2 c1v1-measured-istio17860-b05-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,15.286,0.012839,
istio17860,5,A,c1v1-istio17860-b05,L,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-istio17860-b05-L-ok-a1,c1v1-measured-istio17860-b05-L-ok-a2 c1v1-measured-istio17860-b05-L-ok-a3,PASS,,,,0,0.889,0.001924,
istio17860,5,A,c1v1-istio17860-b05,L,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-istio17860-b05-L-bad-a1 c1v1-measured-istio17860-b05-L-bad-a2 c1v1-measured-istio17860-b05-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,15.286,0.012839,
istio17860,5,A,c1v1-istio17860-b05,L,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-istio17860-b05-L-ok-a1,c1v1-measured-istio17860-b05-L-ok-a2 c1v1-measured-istio17860-b05-L-ok-a3,PASS,,,,0,0.889,0.001924,
istio17860,6,B,c1v1-istio17860-b06,R,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-istio17860-b06-R-bad-a1,c1v1-measured-istio17860-b06-R-bad-a2 c1v1-measured-istio17860-b06-R-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,5.208,0.034768,
istio17860,6,B,c1v1-istio17860-b06,R,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-istio17860-b06-R-ok-a1,c1v1-measured-istio17860-b06-R-ok-a2 c1v1-measured-istio17860-b06-R-ok-a3,PASS,,,,0,0.914,0.015719,
istio17860,6,B,c1v1-istio17860-b06,R,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-istio17860-b06-R-bad-a1 c1v1-measured-istio17860-b06-R-bad-a2 c1v1-measured-istio17860-b06-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,15.588,0.103832,
istio17860,6,B,c1v1-istio17860-b06,R,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-istio17860-b06-R-ok-a1,c1v1-measured-istio17860-b06-R-ok-a2 c1v1-measured-istio17860-b06-R-ok-a3,PASS,,,,0,0.914,0.015719,
istio17860,6,B,c1v1-istio17860-b06,R,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-istio17860-b06-R-bad-a1 c1v1-measured-istio17860-b06-R-bad-a2 c1v1-measured-istio17860-b06-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,15.588,0.103832,
istio17860,6,B,c1v1-istio17860-b06,R,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-istio17860-b06-R-ok-a1,c1v1-measured-istio17860-b06-R-ok-a2 c1v1-measured-istio17860-b06-R-ok-a3,PASS,,,,0,0.914,0.015719,
istio17860,6,B,c1v1-istio17860-b06,L,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-istio17860-b06-L-bad-a1,c1v1-measured-istio17860-b06-L-bad-a2 c1v1-measured-istio17860-b06-L-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,5.33,0.004378,
istio17860,6,B,c1v1-istio17860-b06,L,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-istio17860-b06-L-ok-a1,c1v1-measured-istio17860-b06-L-ok-a2 c1v1-measured-istio17860-b06-L-ok-a3,PASS,,,,0,0.984,0.00196,
istio17860,6,B,c1v1-istio17860-b06,L,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-istio17860-b06-L-bad-a1 c1v1-measured-istio17860-b06-L-bad-a2 c1v1-measured-istio17860-b06-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,15.963,0.013187,
istio17860,6,B,c1v1-istio17860-b06,L,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-istio17860-b06-L-ok-a1,c1v1-measured-istio17860-b06-L-ok-a2 c1v1-measured-istio17860-b06-L-ok-a3,PASS,,,,0,0.984,0.00196,
istio17860,6,B,c1v1-istio17860-b06,L,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-istio17860-b06-L-bad-a1 c1v1-measured-istio17860-b06-L-bad-a2 c1v1-measured-istio17860-b06-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,15.963,0.013187,
istio17860,6,B,c1v1-istio17860-b06,L,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-istio17860-b06-L-ok-a1,c1v1-measured-istio17860-b06-L-ok-a2 c1v1-measured-istio17860-b06-L-ok-a3,PASS,,,,0,0.984,0.00196,
istio17860,7,B,c1v1-istio17860-b07,R,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-istio17860-b07-R-bad-a1,c1v1-measured-istio17860-b07-R-bad-a2 c1v1-measured-istio17860-b07-R-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,5.421,0.035757,
istio17860,7,B,c1v1-istio17860-b07,R,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-istio17860-b07-R-ok-a1,c1v1-measured-istio17860-b07-R-ok-a2 c1v1-measured-istio17860-b07-R-ok-a3,PASS,,,,0,0.97,0.016015,
istio17860,7,B,c1v1-istio17860-b07,R,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-istio17860-b07-R-bad-a1 c1v1-measured-istio17860-b07-R-bad-a2 c1v1-measured-istio17860-b07-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,16.099,0.106289,
istio17860,7,B,c1v1-istio17860-b07,R,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-istio17860-b07-R-ok-a1,c1v1-measured-istio17860-b07-R-ok-a2 c1v1-measured-istio17860-b07-R-ok-a3,PASS,,,,0,0.97,0.016015,
istio17860,7,B,c1v1-istio17860-b07,R,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-istio17860-b07-R-bad-a1 c1v1-measured-istio17860-b07-R-bad-a2 c1v1-measured-istio17860-b07-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,16.099,0.106289,
istio17860,7,B,c1v1-istio17860-b07,R,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-istio17860-b07-R-ok-a1,c1v1-measured-istio17860-b07-R-ok-a2 c1v1-measured-istio17860-b07-R-ok-a3,PASS,,,,0,0.97,0.016015,
istio17860,7,B,c1v1-istio17860-b07,L,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-istio17860-b07-L-bad-a1,c1v1-measured-istio17860-b07-L-bad-a2 c1v1-measured-istio17860-b07-L-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,5.305,0.0044,
istio17860,7,B,c1v1-istio17860-b07,L,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-istio17860-b07-L-ok-a1,c1v1-measured-istio17860-b07-L-ok-a2 c1v1-measured-istio17860-b07-L-ok-a3,PASS,,,,0,1.008,0.002025,
istio17860,7,B,c1v1-istio17860-b07,L,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-istio17860-b07-L-bad-a1 c1v1-measured-istio17860-b07-L-bad-a2 c1v1-measured-istio17860-b07-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,15.997,0.013246,
istio17860,7,B,c1v1-istio17860-b07,L,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-istio17860-b07-L-ok-a1,c1v1-measured-istio17860-b07-L-ok-a2 c1v1-measured-istio17860-b07-L-ok-a3,PASS,,,,0,1.008,0.002025,
istio17860,7,B,c1v1-istio17860-b07,L,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-istio17860-b07-L-bad-a1 c1v1-measured-istio17860-b07-L-bad-a2 c1v1-measured-istio17860-b07-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,15.997,0.013246,
istio17860,7,B,c1v1-istio17860-b07,L,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-istio17860-b07-L-ok-a1,c1v1-measured-istio17860-b07-L-ok-a2 c1v1-measured-istio17860-b07-L-ok-a3,PASS,,,,0,1.008,0.002025,
istio17860,8,B,c1v1-istio17860-b08,R,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-istio17860-b08-R-bad-a1,c1v1-measured-istio17860-b08-R-bad-a2 c1v1-measured-istio17860-b08-R-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,5.36,0.035173,
istio17860,8,B,c1v1-istio17860-b08,R,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-istio17860-b08-R-ok-a1,c1v1-measured-istio17860-b08-R-ok-a2 c1v1-measured-istio17860-b08-R-ok-a3,PASS,,,,0,0.929,0.015764,
istio17860,8,B,c1v1-istio17860-b08,R,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-istio17860-b08-R-bad-a1 c1v1-measured-istio17860-b08-R-bad-a2 c1v1-measured-istio17860-b08-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,16.14,0.10633,
istio17860,8,B,c1v1-istio17860-b08,R,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-istio17860-b08-R-ok-a1,c1v1-measured-istio17860-b08-R-ok-a2 c1v1-measured-istio17860-b08-R-ok-a3,PASS,,,,0,0.929,0.015764,
istio17860,8,B,c1v1-istio17860-b08,R,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-istio17860-b08-R-bad-a1 c1v1-measured-istio17860-b08-R-bad-a2 c1v1-measured-istio17860-b08-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,16.14,0.10633,
istio17860,8,B,c1v1-istio17860-b08,R,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-istio17860-b08-R-ok-a1,c1v1-measured-istio17860-b08-R-ok-a2 c1v1-measured-istio17860-b08-R-ok-a3,PASS,,,,0,0.929,0.015764,
istio17860,8,B,c1v1-istio17860-b08,L,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-istio17860-b08-L-bad-a1,c1v1-measured-istio17860-b08-L-bad-a2 c1v1-measured-istio17860-b08-L-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,5.552,0.004545,
istio17860,8,B,c1v1-istio17860-b08,L,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-istio17860-b08-L-ok-a1,c1v1-measured-istio17860-b08-L-ok-a2 c1v1-measured-istio17860-b08-L-ok-a3,PASS,,,,0,1.099,0.002039,
istio17860,8,B,c1v1-istio17860-b08,L,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-istio17860-b08-L-bad-a1 c1v1-measured-istio17860-b08-L-bad-a2 c1v1-measured-istio17860-b08-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,16.429,0.013513,
istio17860,8,B,c1v1-istio17860-b08,L,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-istio17860-b08-L-ok-a1,c1v1-measured-istio17860-b08-L-ok-a2 c1v1-measured-istio17860-b08-L-ok-a3,PASS,,,,0,1.099,0.002039,
istio17860,8,B,c1v1-istio17860-b08,L,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-istio17860-b08-L-bad-a1 c1v1-measured-istio17860-b08-L-bad-a2 c1v1-measured-istio17860-b08-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,16.429,0.013513,
istio17860,8,B,c1v1-istio17860-b08,L,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-istio17860-b08-L-ok-a1,c1v1-measured-istio17860-b08-L-ok-a2 c1v1-measured-istio17860-b08-L-ok-a3,PASS,,,,0,1.099,0.002039,
istio17860,9,B,c1v1-istio17860-b09,R,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-istio17860-b09-R-bad-a1,c1v1-measured-istio17860-b09-R-bad-a2 c1v1-measured-istio17860-b09-R-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,5.435,0.035809,
istio17860,9,B,c1v1-istio17860-b09,R,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-istio17860-b09-R-ok-a1,c1v1-measured-istio17860-b09-R-ok-a2 c1v1-measured-istio17860-b09-R-ok-a3,PASS,,,,0,0.987,0.016145,
istio17860,9,B,c1v1-istio17860-b09,R,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-istio17860-b09-R-bad-a1 c1v1-measured-istio17860-b09-R-bad-a2 c1v1-measured-istio17860-b09-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,16.287,0.106974,
istio17860,9,B,c1v1-istio17860-b09,R,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-istio17860-b09-R-ok-a1,c1v1-measured-istio17860-b09-R-ok-a2 c1v1-measured-istio17860-b09-R-ok-a3,PASS,,,,0,0.987,0.016145,
istio17860,9,B,c1v1-istio17860-b09,R,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-istio17860-b09-R-bad-a1 c1v1-measured-istio17860-b09-R-bad-a2 c1v1-measured-istio17860-b09-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,16.287,0.106974,
istio17860,9,B,c1v1-istio17860-b09,R,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-istio17860-b09-R-ok-a1,c1v1-measured-istio17860-b09-R-ok-a2 c1v1-measured-istio17860-b09-R-ok-a3,PASS,,,,0,0.987,0.016145,
istio17860,9,B,c1v1-istio17860-b09,L,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-istio17860-b09-L-bad-a1,c1v1-measured-istio17860-b09-L-bad-a2 c1v1-measured-istio17860-b09-L-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,5.449,0.004476,
istio17860,9,B,c1v1-istio17860-b09,L,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-istio17860-b09-L-ok-a1,c1v1-measured-istio17860-b09-L-ok-a2 c1v1-measured-istio17860-b09-L-ok-a3,PASS,,,,0,0.965,0.001995,
istio17860,9,B,c1v1-istio17860-b09,L,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-istio17860-b09-L-bad-a1 c1v1-measured-istio17860-b09-L-bad-a2 c1v1-measured-istio17860-b09-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,16.451,0.013494,
istio17860,9,B,c1v1-istio17860-b09,L,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-istio17860-b09-L-ok-a1,c1v1-measured-istio17860-b09-L-ok-a2 c1v1-measured-istio17860-b09-L-ok-a3,PASS,,,,0,0.965,0.001995,
istio17860,9,B,c1v1-istio17860-b09,L,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-istio17860-b09-L-bad-a1 c1v1-measured-istio17860-b09-L-bad-a2 c1v1-measured-istio17860-b09-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,16.451,0.013494,
istio17860,9,B,c1v1-istio17860-b09,L,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-istio17860-b09-L-ok-a1,c1v1-measured-istio17860-b09-L-ok-a2 c1v1-measured-istio17860-b09-L-ok-a3,PASS,,,,0,0.965,0.001995,
istio17860,10,B,c1v1-istio17860-b10,R,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-istio17860-b10-R-bad-a1,c1v1-measured-istio17860-b10-R-bad-a2 c1v1-measured-istio17860-b10-R-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,5.671,0.036868,
istio17860,10,B,c1v1-istio17860-b10,R,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-istio17860-b10-R-ok-a1,c1v1-measured-istio17860-b10-R-ok-a2 c1v1-measured-istio17860-b10-R-ok-a3,PASS,,,,0,1.077,0.016454,
istio17860,10,B,c1v1-istio17860-b10,R,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-istio17860-b10-R-bad-a1 c1v1-measured-istio17860-b10-R-bad-a2 c1v1-measured-istio17860-b10-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,16.563,0.108542,
istio17860,10,B,c1v1-istio17860-b10,R,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-istio17860-b10-R-ok-a1,c1v1-measured-istio17860-b10-R-ok-a2 c1v1-measured-istio17860-b10-R-ok-a3,PASS,,,,0,1.077,0.016454,
